Prod Code,Product,MRP,Opening,Adjustment,Purchase,Pur Return,Sale,Schem,Combo,Issue,Deliver Recipt,Production,Stock Rsv,Stock Trans,Expiry,Total
13562,LUBE MAK REDI KOOL 1LTR,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13563,LUBE MAK REDI KOOL 500ML,95,32,0,0,0,0,0,0,0,0,0,0,0,0,32
13564,LUBE MAK A.T.F 1LTR,230,18,0,0,0,0,0,0,0,0,0,0,0,0,18
13565,LUBE MAK A.T.F 500ML,120,41,0,0,0,0,0,0,0,0,0,0,0,0,41
13566,LUBE MAK DIAMOND PLUS 1LTR,250,5,0,0,0,0,0,0,0,0,0,0,0,0,5
13567,LUBE MAK 4T PLUS 1LTR,285,24,0,0,0,1,0,0,0,0,0,0,0,0,23
13568,LUBE HONDA ACTIVE 800ML,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13569,LUBE MAK ELITE 1LTR,260,20,0,0,0,1,0,0,0,0,0,0,0,0,19
13570,LUBE BRAKE OIL 500ML,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13571,LUBE MAK CLASSIC 1LTR,255,9,0,0,0,0,0,0,0,0,0,0,0,0,9
13572,LUBE MAK MULTIGRADE 1LTR,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13573,LUBE 2T OIL 500ML,115,15,0,0,0,1,0,0,0,0,0,0,0,0,14
13574,LUBE MAK GOLD PLUS 1LTR,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13575,LUBE DIAMOND PLUS 15LTR,3679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13576,SIMCO EXTRA CARE HAIR GEL 50GM,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13577,FOLLOWME BOUQUET IMPERIAL SPRAY PERFUME 30ML,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13578,FOLLOWME SPRING ESSENSE SPRAY PERFUME 30ML,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13579,FOLLOWME PERFECT WAVES SPRAY PERFUME 30ML,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13580,FOLLOWME EXOTIC GARDEN  SPRAY PERFUME 30ML,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13581,KNORR SOUP SWEET CORN VEGETABLE 52GM,55,3,0,0,0,0,0,0,0,0,0,0,0,0,3
13582,KNORR INTERNATIONAL THAI VEGETABLE SOUP 46GM,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13583,KNORR INTERNATIONAL MEXICAN TOMATO CORN SOUP 52GM,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13584,LUBE SYSTEM G 200ML,325,15,0,0,0,2,0,0,0,0,0,0,0,0,13
13585,LUBE SYSTEM D 250ML,275,10,0,0,0,0,0,0,0,0,0,0,0,0,10
13586,LUBE 4T PLUS 900ML,260,43,0,0,0,1,0,0,0,0,0,0,0,0,42
13587,UNIBIC CHOCO RIPPLE COOKIES 150GM,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13588,UNIBIC CHOCO RIPPLE COOKIES 75GM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13589,DANONE MILK SHAKE VANILLA 180ML,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13590,SENSODYNE FRESH MINT 130GM,160,2,0,0,0,0,0,0,0,0,0,0,0,0,2
13591,SENSODYNE FRESH GEL 130GM,160,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13592,SENSODYNE TOOTH BRUSH SENSITIVE SOFT 1N,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13593,HORLICKS CLASSIC MALT BOX 500GM,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13594,TOPS ZINGY SNACK SAUCE 12GM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13595,AIR WICK ESSENTIAL OIL ORANGE BLOSSOM 250ML,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13596,DETTOL HAND WASH COOL LIQUID REFILL2X185ML,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13597,RING GARD ADVANCE 12GM,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13598,DETTOL HAND WASH SKINCARE BUY 3 GET 1FREE 4X185ML,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13599,STAYFREE SECURE COTTONY SOFT EXTRA LARGE 20PADS,110,7,0,0,0,0,0,0,0,0,0,0,0,0,7
13602,GATSBY STYLING WAX HARD & FREE 25GM,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13603,GATSBY STYLING WAX LOOSE & FLOW 25GM,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13604,GATSBY STYLING WAX POWER & SPIKES 25GM,75,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13605,GATSBY STYLING WAX TOUCH & SHINE 25GM,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13606,GATSBY STYLING WAX EXTREME & FIRM 25GM,75,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13607,ARIEL COCOUR BRILLIANT CLEANING IN 1 WASH 2KG,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13608,PANTENE SHAMPOO DAILY MOISTURE RENEWAL 340ML,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13611,CLINIC PLUS SHAMPOO NATURALLY STRONG HEALTH 175ML,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13612,KOHINOOR SILVER 1KG,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13613,FEVICOL CRAFT GLUE 22.5GM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13614,FEVIGUM LIME 200ML,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13615,FEVICOL MR 50GM,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13616,AMUL BITTER CHOCOLATE 150GM,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13617,PAGRO FROZEN GREEN PRAS 500GM,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13618,PAGRO FROZEN GREEN PEAS 1KG,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13619,CREMICA STRAWBERRY CRUCH 1LTR,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13620,CREMICA KIWI CRUCH 1LTR,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13621,CREMICA BLACK CURRANT CRUCH 1LTR,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13622,CREMICA MAYONNAISE EGG 450GM,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13623,LIFREE ABSORBENT PANT XL 8PC,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13624,LIFREE ABSORBENT PANT L 9PC,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13625,LIFREE ABSORBENT PANT M 10PC,549,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13626,MAMY POKO PANTS XS 10PC,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13627,MAMY POKO PANTS EXTRA ABSORB XL 3 PCS,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13628,MENTOS COLA FLAVOUR 31GM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13629,SURF EXCEL MATIC FRONT LOAD 1KG,250,7,0,0,0,0,0,0,0,0,0,0,0,0,7
13630,NESTLE CERELAC WHEAT STAGE 1 300GM,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13631,NAVRATNA COOL TALC FLORAL FREEZE 100GM,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13632,NAVRATNA COOL TALC ORANGY BLAST 100GM,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13633,SUNFEAST MARIE LIGHT RICH TASTE 85GM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13634,COLGATE TOOTH PASTE DENTAL CREAM WITH CAVITY PROTECTION 100GM,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13635,BATTERY WATER 2LTR,40,7,0,0,0,3,0,0,0,0,0,0,0,0,4
13636,BATTERY WATER 1LTR,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13637,DETTOL KITCHEN DISH & SLAB GEL LEMON FRESH 750ML,192,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13639,AKARSHIT SOYA KATORI 120GM,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13640,AKARSHIT DIET MIXTURE CURRY PATTA 170GM,40,2,0,0,0,0,0,0,0,0,0,0,0,0,2
13641,PEDIGREE COMBO MIX OFFER 6X80GM,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13642,LUX SOAP VELVET TOUCH 3X100GM,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13643,LUX SOAP SOFT TOUCH 3X100GM,73,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13644,LIFEBUOY SOAP CLINI-CARE 10 FRESH 75GM,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13645,LIFEBUOY SOAP TOTAL 10 3X100GM,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13646,REAL JUICE ACTIVE 100%MIXED FRUIT 1LTR,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13647,AIR WICK LIFE SCENTS SUMMER DELIGHTS 250ML,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13648,AIR WICK LIFE SCENTS SUMMER DELIGHTS 210ML,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13649,AIR WICK LIFE SCENTS MYSTICAL GARDEN 210ML,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13650,D-FLORA CONE ADVANCE FLOOR CLEANER 275ML,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13651,VASELINE INTENSIVE CARE COCOA GLOW 300ML,285,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13652,FAIR & LOVELY AYURVEDIC CARE EXPERT FAIRNESS SOLUTION 50GM,121,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13653,FAIR & LOVELY AYURVEDIC CARE 25GM GLOWING FAIRNESS SOLUTION,68,3,0,0,0,0,0,0,0,0,0,0,0,0,3
13654,GLUMAN BABY HANGER 6 OF SET,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13655,SOAP CASE STEEL,65,5,0,0,0,0,0,0,0,0,0,0,0,0,5
13656,PLASTIC ROPE ,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13657,SAVLON SOAP GENTLE MOISTURISING 45GM,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13658,WHISPER ULTRA CLEAN XL+ WINGS 30PADS,310,5,0,0,0,0,0,0,0,0,0,0,0,0,5
13659,NESTLE CERELAC 5GRAIN & FRUITS STAGE5 IRON FORTIFIED 300GM,249,2,0,0,0,1,0,0,0,0,0,0,0,0,1
13660,PERLA GRANA PADANO 200GM,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13661,DOVE ELIXIR NOURISHED SHINE OIL 90ML,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13662,LUBE MAK DIAMOND PLUS 3LTR,745,9,0,0,0,0,0,0,0,0,0,0,0,0,9
13663,SUNFEAST HIFI CHOCO COOKIES 150GM,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13664,CREMICA DIET MARIE 100GM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13665,GRANORO PENNONI RIGATI 500GM,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13666,GILLETTE SHAVING GEL SENSITIVE SKIN 195GM,329,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13667,ARIEL BRILLIANT CLEANING IN 1 WASH 24HR FRESH 2KG,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13668,ARIEL BRILLIANT CLEANING IN 1 WASH 24HOUR FRESH 1KG,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13669,LIPTON MINT & LEMON FLAVOURED GREEN ICE TEA 500ML,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13671,DABUR HONITUS COUGH DROPS 3.2GM,1,366,0,0,0,0,0,0,0,0,0,0,0,0,366
13672,VASELINE INTENSIVE CARE DEEP RESTORE 100ML,83,3,0,0,0,0,0,0,0,0,0,0,0,0,3
13673,AKARSHIT SOYA STICK 150GM,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13674,AKARSHIT SOYA CHIPS 150GM,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13675,BRITANNIA CAKE NUT & RAISIN ROMANCE 65GM,20,-2,0,0,0,0,0,0,0,0,0,0,0,0,-2
13676,GLADE TOUCH AND FRESH FLORAL PERFETION 12ML,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13677,GLADE TOUCH AND FRESH TROPICAL TWIST 12ML,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13678,FUN FOODS MAYONNAISE VEG EGGLESS POUCH 100GM,35,10,0,0,0,1,0,0,0,0,0,0,0,0,9
13679,NUTTY PEANUT BUTTER CHOCOLATY 227GM,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13680,NUTTY PEANUT BUTTER CRUNCHY 227GM,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13681,NUTTY PEANUT BUTTER PINEAPPLE 227GM,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13682,NUTTY PEANUT BUTTER CREAMY 227GM,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13683,NUTTY DRIED GARLIC CLOVES 150GM,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13684,NUTTY DRIED ONION FLAKES 100GM,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13685,NUTTY FRIED ONION 200GM,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13686,GILLETTE VECTOR 3 RAZOR 1HANDLE 1 BLADE,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13687,CREMICA THOUSAND ISLAND SALAD DRESSING 350GM,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13688,CREMICA CAESAR SALAD DRESSING 350GM,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13689,CREMICA ITALIAN SALAD DRESSING 350GM,120,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13690,CREMICA PIZZA PASTA SAUCE 220GM,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13691,CREMICA PIZZA PASTA SAUCE 425GM,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13692,PASEO ELEGANT KICHEN TOWEL 1 ROLL,90,2,0,0,0,0,0,0,0,0,0,0,0,0,2
13693,PAGRO MIXED VEGETABLES 1KG,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13695,MAYO BITTES VEG SANDWICH 2PIECES,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13696,SPICY TREAT MANGO SWEET & SOUR 500GM,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13697,MR WHITE 2X ACTIVE POWER 120GM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13698,GATSBY WATER GLOSS SUPER HARD HAIR GEL 75GM,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13699,GATSBY STYLING WAX MAT &HARD 25GM,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13700,WILD STONE DEO WAVE 120ML,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13701,WILD STONE DEO BURST 120ML,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13702,WILD STONE DEO SURGE 120ML,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13703,BUFFET FLAKY PARATHA 400GM,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13704,BUFFET AUTHENTIC TANDOORI NAAN 340GM,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13705,COLGATE WAXED DENTAL FLOSS 25GM,75,-2,0,0,0,0,0,0,0,0,0,0,0,0,-2
13706,HANSAPLAST REGULAR 10STRIPS,20,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1
13707,RANI FLOAT STRAWBERRY BANANA DRINKS 180ML,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13708,RANI FLOAT PINEAPPLE DRINKD 180ML,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13709,RANI FLOAT ORANGE DRINKS 180ML,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13710,RANI FLOAT PEACH DRINKS 180ML,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13712,CREMICA BOURBON 75GM,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13713,GARNIER FACEWASH WHITE COMPLETE SPEED WHITE 50GM,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13714,SPRAYMINTT MOUTH FRESHENER ORANGE WAVE 15GM,99,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13715,FAIR & LOVELY ADVANCED MULTI VITAMIN BLUE LENS 50GM,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13716,VASELINE INTENSIVE CARE COCOA GLOW 100ML,117,3,0,0,0,0,0,0,0,0,0,0,0,0,3
13717,CREMICA SALSA MEXICANA VEG SAUCE 400GM,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13718,CREMICA SALSA MEXICANA VEG SAUCE 220GM,80,2,0,0,0,0,0,0,0,0,0,0,0,0,2
13719,CREMICA CHILLI GARLIC DIP 220GM,80,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13720,JABSONS BANANA WAFERS SPICY MASALA 160GM,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13721,JABSONS BANANA WAFERS BLACK PEPPER 75GM,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13722,GILLETTE SHAVING GEL FUSION SENSITIVE SKIN HYDRA GEL 195GM,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13723,LIPTON GREEN TEA HONEY LEMON 25BAGS,140,2,0,0,0,0,0,0,0,0,0,0,0,0,2
13724,LIPTON GREEN TEA MINT BURST 25BAGS,140,2,0,0,0,0,0,0,0,0,0,0,0,0,2
13725,KISSAN FRESH TOMATO KETCHUP POUCH 1KG,125,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13726,AIR WICK LIFE SCENTS TURQUOISE OASIS SPRAY 250ML,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13727,AIR WICK LIFE SCENTS MELON VANILA REFILL AND GADGET 1N,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13728,AIR WICK LIFE SCENTS CITRUS SPICE  REFILL AND GADGET 1N,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13729,PANTENE SHAMPOO LIVELY CLEAN 400ML,230,2,0,0,0,0,0,0,0,0,0,0,0,0,2
13730,BETTY CROCKER COMPLETE PLANCAKE MIX ORIGINAL 1KG,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13731,BETTY CROCKER CHOCO FUDGE CAKE MIX 475GM,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13732,BETTY CROCKER DEVILS FOOD CAKE MIX 475GM,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13733,BETTY CROCKER CHOCO FUDGE BROWNIE MIX 395GM,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13734,WONDERLAND FOODS CASHEW OVEN ROASTED 100GM,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13735,WONDERLAND FOODS ALMONDS OVEN ROASTED 100GM,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13736,WONDERLAND FOODS PISTACHIO OVEN ROASTED 100GM,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13737,WONDERLAND FOODS CASHEW OVEN ROASTED BLACK PEPPER 100GM,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13738,PILLSBURY SWEET DELIGHTS MOLTEN CHOCO CAKE MIX 135GM,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13739,PILLSBURY MILK CHOCO SPREAD 180GM,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13740,PILLSBURY CREAMY VANILLA ICING FLAVOURED 250GM,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13741,GREEN GIANT NIBLETS SWEET CORN 165GM,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13742,GREEN GIANT NIBLETS SWEET CORN 285GM,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13743,NESTLE NAN PRO 4 FORMULA 400GM,520,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13744,HIMALAYA SOAP ALMOND & ROSE  4X75GM,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13745,NAVNEET FUN PREMIUM COLOUR PENCILS 24 PENCILS,150,2,0,0,0,0,0,0,0,0,0,0,0,0,2
13746,TRESEMME STYLING KIT SMOOTH SHINE,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13747,TRESEMME STYLING KIT KERTAN SMOOTH,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13748,PIDILITE FLEX KWIK 20GM,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13749,KEYA MATHURA CHAAT MASALA 40G,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13750,KEYA INSTANT HOT & SOUR CHICHEN SOUP 44GM BUY2GET1 FREE,40,2,0,0,0,0,0,0,0,0,0,0,0,0,2
13751,KEYA INSTANT CREAMY CHICKEN SOUP 48GM,40,2,0,0,0,0,0,0,0,0,0,0,0,0,2
13752,KEYA INSTANT CREAMY MUSHROOM SOUP 44GM,40,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13753,KEYA INSTANT SWEET CORN VEGETABLE SOUP 14GM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13754,LIPTON GREEN TEA LEMON ZEST 25BAGS,140,2,0,0,0,0,0,0,0,0,0,0,0,0,2
13755,CAKE TREE VEG FOOTLONG,50,3,0,0,0,0,0,0,0,0,0,0,0,0,3
13756,CREMICA ENGLISH MUSTARD SAUCE 300GM,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13757,CHINGS SCHWZWAN FRIED RICE MIRACLE MASALA20GM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13758,CHINGS PANEER CHILLI MASALA 20GM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13759,CHINGS VEG MANCHURIAN MIRACLE MASALA 20GM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13760,CHINGS HAKKA NOODLES CHOWMEIN MIRACLE MASALA 20GM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13761,ANNE FRENCH CREAM HAIR REMOVER REFRESHING LEMON 40GM,62,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13762,ANNE FRENCH CREAM HAIR REMOVAL ORIENTAL ROSE 25GM,57,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13763,ANNE FRENCH CREAM HAIR REMOVER SENSUAL SANDAL 25GM,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13764,ANNE FRENCH CREAM HAIR REMOVER SOOTHING ALOE 25GM,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13765,GARNIER FACE WASH WHITE COMPLETE DOUBLE ACTION LEMON AND WHITE CLAY 100GM,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13766,GARNIER FACE WASH WHITE COMPLETE DOUBLE ACTION LEMON AND WHITE CLAY 50GM,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13767,CREMICA MAGICREAM ORANGE FLAVOURED BISCUIT 100GM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13768,PARLE MONACO CRACKER SANDWICH PEANUT BUTTER 100GM,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13769,PARLE COCONUT CRUNCHY BISCUITS 200GM,20,2,0,0,0,0,0,0,0,0,0,0,0,0,2
13770,CREMICA BUTTER CREAM BISCUITS 100GM,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13771,CREMICA STRAWBERRY CREAM BISCUTS 100GM,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13772,PARK AVENUE SHAVING FOAM RE GEN 300GM,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13773,PARK AVENUE DEO ZION 100GM,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13774,VANISH SHAKTI O2 PLUS POWDER 30GM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13775,YARDLEY DEO LONDON LACE SATIN SENSITIVE SKIN 150ML,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13776,YARDLEY DEO LONDON LACE  SENSITIVE SKIN 150ML,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13777,ORGANIC NATION PLUM PRESERVE SPREAD 450GM,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13778,ORGANIC NATION APRICOT PRESERVE SPREAD 450GM,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13779,LIPTON GREEN TEA PURE & LIGHT 25BAGS,140,2,0,0,0,0,0,0,0,0,0,0,0,0,2
13780,LIPTON GREEN TEA HONEY LEMON 10BAGS,60,3,0,0,0,0,0,0,0,0,0,0,0,0,3
13781,AMUL MILK CHOCOLATE SMOOTTH AND CREAMY 150GM,90,5,0,0,0,0,0,0,0,0,0,0,0,0,5
13782,OREO BISCUIT ROAST ALMOND CREAM 150GM,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13783,ROYAL TOILET TISUE 6IN1,200,2,0,0,0,0,0,0,0,0,0,0,0,0,2
13784,ROYAL TOILET TISUE SOFT ABSORBENT 1ROLL,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13785,PREMIER ALUMINIUM FOIL 1KG,475,3,0,0,0,0,0,0,0,0,0,0,0,0,3
13786,IFB PRAWNS MEDIUM 200GM,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13787,IFB PRAWNS SMALL 200GM,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13788,IFB PRAWNS LARGE 200GM,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13789,IFB PRAWNS EXTRA LARGE 200GM,195,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1
13790,IFB PRAWNS JUMBO 200GM,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13791,IFB PRAWNS SUPER JUMBO 200GM,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13792,IFB PRAWNS POPS 200GM,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13793,IFB FISH FINGERS 200GM,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13794,IFB BREADED FISH FILLETS 200GM,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13795,IFB FISH FRITTERS 600GM,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13796,IFB FISH POPPERS 300GM,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13797,FORTUNE ROZANA BASMATI RICE 1KG,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13798,AKARSHIT DIET CHIPS LOW FAT 70GM,45,5,0,0,0,0,0,0,0,0,0,0,0,0,5
13799,MENTOS MIXED FRUIT RS.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13800,HIMALAYA NATURAL GLOW FAIRNESS CREAM 50GM,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13801,HIMALAYA NATURAL GLOW FAIRNESS CREAM 25GM,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13802,DABUR ANMOL GOLD PURE COCONUT OIL 500ML,190,1,0,0,0,0,0,0,0,0,0,0,0,0,1
